Name,Average_User_Rating,User_Rating_Count,Price,In-app_Purchases,Developer,Age_Rating,Languages,Size,Original_Release_Date,Current_Version_Release_Date,Action,Adventure,Board,Card,Casual,Education,Entertainment,Family,Puzzle,Role Playing,Simulation,Sports,Other,desc_lengths,Difference_in_Days
Block gun strike,4.5,14.0,0.0,"['9.99', '4.99', '2.99']",Nguyet Tran,12.0,EN,278784000.0,514,71,0,0,0,0,1,0,1,0,0,0,0,0,0,788,443
Pro Ball Pool 2018,0.0,0.0,0.0,['0.0'],Adrian Minca,4.0,EN,21036032.0,525,525,1,0,0,0,0,0,0,0,0,0,0,1,0,582,0
TIC TAC TOE Jelly XO 2 Player,0.0,0.0,0.0,['0.0'],Navarat Werawinantanakun,4.0,EN,14230528.0,524,524,0,0,1,0,0,0,0,0,0,0,0,0,0,451,0
Candy Patrol: Lollipop Defense,4.5,326.0,0.0,"['4.99', '1.99', '4.99', '9.99', '19.99']",Orbital Knight sp. z o.o.,4.0,EN,351791104.0,319,257,0,0,0,0,1,0,0,0,0,0,0,0,0,1284,62
Triangle - Strategy Game,5.0,7.0,0.0,['0.0'],Grzegorz Surma,4.0,EN,28347392.0,488,365,0,0,1,0,0,0,1,0,0,0,0,0,0,233,123
Spanish Vocabulary Success,0.0,0.0,1.99,['0.0'],"Network4Learning, Inc.",4.0,EN,52866048.0,524,524,0,0,0,0,0,1,0,0,0,0,0,0,1,790,0
Cave Mine Construction 3D,0.0,0.0,0.0,['0.0'],Sadiq Ullah,4.0,EN,153370624.0,511,511,0,0,0,0,0,0,1,0,0,0,1,0,0,2910,0
Doom Blitz,0.0,0.0,0.0,"['1.99', '0.99', '9.99', '4.99', '19.99', '4.99', '9.99', '49.99', '99.99', '99.99']","Chaos Network Technology Co., Ltd.",9.0,"AR, BN, BG, CA, ZH, HR, CS, DA, NL, EN, FI, FR, DE, EL, GU, HE, HI, HU, ID, IT, JA, KN, KO, LV, MS, ML, MR, NB, FA, PL, PT, PA, RO, RU, ZH, SK, SL, ES, SV, TA, TE, TH, ZH, TR, UK, VI",235894784.0,518,276,0,1,0,0,0,0,0,0,0,0,0,0,0,1689,242
51\u6d4e\u5b81\u6597\u5730\u4e3b,0.0,0.0,0.0,"['7.99', '14.99']",baojian gao,4.0,EN,51518464.0,511,511,0,0,0,0,0,0,1,0,1,0,0,0,0,7151,0
Instant War: MMO RTS,4.5,422.0,0.0,"['4.99', '19.99', '4.99', '19.99', '9.99', '4.99', '4.99', '4.99', '19.99', '19.99']",Playwing Ltd.,12.0,"AR, EN, FR, DE, IT, JA, KO, PT, RU, ZH, ES, ZH, TR",465117184.0,437,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,429
Super Sweet Fruit Match 3,0.0,0.0,0.0,['0.0'],Narapat Hiranjaratsang,4.0,EN,27266048.0,517,517,0,0,0,0,0,0,0,0,1,0,0,0,0,269,0
TiViTz \u2014 Math Game,5.0,10.0,0.0,['0.0'],"SAS Games, Inc.",4.0,EN,63912960.0,518,329,0,0,1,0,0,1,0,0,0,0,0,0,0,2471,189
Infection Tracker,0.0,0.0,0.99,['0.0'],Christian Otkjaer,4.0,EN,19500032.0,518,518,0,0,1,0,0,0,0,0,0,0,0,0,1,113,0
City Plane Tracks Builders,0.0,0.0,0.0,['0.0'],Muhammad Rehan,4.0,EN,177157120.0,414,414,0,0,0,0,0,0,1,0,0,0,1,0,0,947,0
Railway Road Track Craft,0.0,0.0,0.0,['0.0'],Muhammad Rehan,4.0,EN,170002432.0,496,496,0,0,0,0,0,0,1,0,0,0,1,0,0,1038,0
Rocks crash-crush match 4 game,0.0,0.0,0.0,"['0.99', '0.99', '1.99', '2.99']",hadi nakhle,4.0,"EN, HU",43815936.0,520,428,0,0,1,0,0,0,1,0,0,0,0,0,0,3622,92
Santorini Board Game Companion,0.0,0.0,0.0,['0.0'],Roxley,4.0,EN,371116032.0,-29,-29,0,0,1,0,0,0,1,0,0,0,0,0,0,470,0
GAZUA-Cryptocurrency Simulator,0.0,0.0,0.0,"['0.99', '3.99', '7.99', '39.99', '89.99']",ho seok Bang,4.0,EN,129117184.0,464,57,0,0,0,0,0,0,0,0,0,0,1,0,1,228,407
Infinite West,0.0,0.0,2.99,['0.0'],Ghanshaam Sewnath,12.0,EN,366098432.0,335,335,0,0,1,0,0,0,0,0,0,0,0,0,0,2195,0
Seedship,5.0,166.0,0.0,['0.0'],John Ayliff,4.0,EN,6364160.0,518,53,0,0,0,0,0,0,0,0,0,1,0,0,0,494,465
Skylanders\u2122 Ring of Heroes,5.0,9586.0,0.0,"['4.99', '9.99', '9.99', '2.99', '19.99', '29.99', '29.99', '9.99', '49.99', '99.99']",Com2uS Corp.,12.0,"EN, FR, DE, IT, JA, KO, PT, RU, ZH, ES, TH, ZH, TR",197530624.0,124,-22,0,0,0,0,0,0,1,0,0,1,0,0,0,3456,146
"""Simon's Cat - Pop Time""",5.0,25678.0,0.0,"['1.99', '9.99', '0.99', '19.99', '3.99', '6.99', '3.99', '12.99', '11.99', '1.99']",Tactile Games Limited,12.0,"ZH, DA, NL, EN, FR, DE, IT, JA, KO, NO, PL, PT, RU, ES, SV, TR",261137408.0,337,-15,0,0,0,0,0,0,0,0,1,0,0,0,0,1332,352
City Flyover Construction Sim,0.0,0.0,0.0,['0.0'],Gulfam Asghar,4.0,EN,149278720.0,481,481,0,0,0,0,0,0,1,0,0,0,1,0,0,2988,0
Rhombus Legends,0.0,0.0,0.0,['1.99'],3way Interactive,9.0,"EN, RU",68958208.0,340,340,0,0,0,1,0,0,0,0,0,0,0,0,0,683,0
Paradoks,0.0,0.0,0.0,"['0.99', '0.99', '0.99', '0.99']",Turker GUNEY,12.0,EN,24281088.0,518,518,0,1,0,0,0,0,1,0,0,0,0,0,0,683,0
JigglyBall,0.0,0.0,0.0,['0.0'],Ege Ozalp,4.0,EN,25446400.0,517,489,0,0,0,0,1,0,0,0,0,0,0,0,0,231,28
"""Les 26 lettres de l'alphabet""",0.0,0.0,0.99,['0.0'],Benoit Legrand,4.0,EN,65103872.0,518,518,0,0,0,0,0,1,0,0,0,0,0,0,1,374,0
AccurARcy,0.0,0.0,0.0,['0.0'],Nadim Choudhury,4.0,EN,12634112.0,518,518,0,0,0,0,1,0,0,0,0,0,0,0,0,805,0
Crypto Sim,4.5,16.0,0.0,['0.99'],"Manalo Dev, LLC",4.0,EN,26992640.0,515,487,0,0,0,0,0,0,0,0,0,0,1,0,1,1303,28
CityScape Sim,3.0,6.0,0.0,"['4.99', '9.99', '19.99']",Jad Aboulhosn,4.0,EN,410147840.0,491,464,0,0,0,0,0,0,0,0,0,0,1,0,0,814,27
HoneyComb Puzzle - game,0.0,0.0,0.0,['0.0'],P. UNG,4.0,EN,76636160.0,502,481,0,0,0,0,0,0,0,0,1,0,0,0,0,336,21
Melon Clicker,4.5,7.0,0.0,"['1.99', '0.99', '0.99', '1.99', '0.99', '0.99']",M LE KRUPA & T.J LEE,12.0,EN,88771584.0,515,351,0,1,0,0,0,0,0,0,0,0,0,0,0,269,164
Sea Warships 3D AR,0.0,0.0,0.0,['10.99'],Games 4 Teens,4.0,"EN, FR, DE, IT, JA, KO, PT, RU, ZH, ES, ZH",138006528.0,451,293,0,0,1,0,0,0,1,0,0,0,0,0,0,586,158
Times Tables x kids math games,4.5,129.0,3.99,['0.0'],Srdjan Ungurjanovic,4.0,"DA, NL, EN, FR, DE, IT, NB, PT, RU, ES, SV, TR",181874688.0,429,99,0,0,0,0,0,1,0,1,0,0,0,0,0,3483,330
Sim Town:Rich Man,1.5,7.0,0.0,"['0.99', '4.99', '0.99', '9.99', '19.99']","W.Y.D Technology CO.,LTD.",4.0,EN,13316096.0,430,430,0,0,0,0,0,0,0,0,0,0,1,0,0,681,0
112 \u2013 Number Puzzle Swiper,0.0,0.0,0.0,['0.0'],Xuan Thang Nguyen,4.0,EN,25232384.0,511,470,0,0,0,0,0,0,1,0,1,0,0,0,0,1831,41
Xup,0.0,0.0,0.0,['0.0'],Gamegos,4.0,EN,89807872.0,516,460,0,0,0,0,0,0,0,0,1,0,0,0,0,1464,56
Vandals,3.5,44.0,3.99,['0.0'],ARTE Experience,4.0,EN,312530944.0,447,300,0,0,0,0,0,0,0,0,1,0,0,0,0,1253,147
Card Crushers: Battle game TCG,4.5,51.0,0.0,"['1.99', '0.99', '4.99', '4.99', '2.99', '9.99', '0.99', '0.99', '19.99', '9.99']",Jiri Bukovjan,12.0,"AR, CS, EN, FR, DE, HI, IT, PL, PT, RU, SK, ES, TR, UK",122459136.0,416,33,0,0,0,1,0,0,0,0,0,0,0,0,0,798,383
Counter Terrorist Strike Force,0.0,0.0,0.0,['0.0'],Ahmed Faseeh,17.0,EN,92805120.0,488,488,1,0,0,0,0,0,1,0,0,0,0,0,0,766,0
Zookky Ball,0.0,0.0,0.99,['0.0'],Time 4 Start International,4.0,EN,6373376.0,512,490,0,0,0,0,0,0,1,0,1,0,0,0,0,964,22
Deliberate Evolution,0.0,0.0,0.99,['4.99'],Pengfei Sun,4.0,EN,174289920.0,423,-22,0,0,0,1,0,0,0,0,0,0,0,0,0,669,445
Sudoku Collection HD,0.0,0.0,1.99,['0.0'],Veronika Medvedeva,4.0,EN,130511872.0,455,455,0,0,0,0,0,0,1,0,1,0,0,0,0,546,0
Salt Mine Construction Sim,0.0,0.0,0.0,['0.0'],Sadiq Ullah,4.0,EN,171343872.0,497,497,0,0,0,0,0,0,1,0,0,0,1,0,0,2413,0
Mathoku Jr Preview,0.0,0.0,0.0,['0.0'],Kairos Development Co,4.0,EN,24339456.0,517,517,0,0,0,0,0,1,0,0,1,0,0,0,0,1134,0
Last Shelter: Survival,4.0,10281.0,0.0,"['0.99', '0.99', '4.99', '4.99', '4.99', '9.99', '24.99', '0.99', '9.99', '9.99']",LONG TECH NETWORK LIMITED,12.0,"AR, NL, EN, FR, DE, ID, IT, JA, KO, PT, RU, ZH, ES, TH, ZH, TR",459571200.0,499,-17,0,0,0,0,0,0,1,0,0,1,0,0,0,1961,516
Reversi Game HD,0.0,0.0,1.99,['0.0'],Veronika Medvedeva,4.0,EN,72432640.0,470,470,0,0,1,0,0,1,0,0,0,0,0,0,0,919,0
Find it! - A brain challenge,0.0,0.0,0.0,"['0.99', '2.99', '4.99', '0.99', '2.99', '4.99', '0.99', '2.99', '4.99', '1.99']",matt jacquet,4.0,"EN, FR",36873216.0,498,260,0,0,0,0,1,0,0,0,0,0,0,0,0,582,238
Idle Ship Heroes-clicker game,5.0,210.0,0.0,"['3.99', '0.99', '2.99']",degui lin,4.0,EN,138902528.0,506,-10,0,0,0,0,0,0,0,0,0,1,0,0,0,782,516
Infinite Dungeon Breach Plus,0.0,0.0,1.99,"['2.99', '9.99', '19.99', '13.99', '9.99', '49.99', '19.99', '19.99', '89.99', '29.99']",Super Awesome Inc.,9.0,"EN, JA, KO, ZH, ZH",331841536.0,301,-22,0,0,0,0,0,0,0,0,0,1,0,0,0,1162,323
AR Ninja Rush,0.0,0.0,0.0,"['1.99', '3.99']",The Game Feast,12.0,EN,106403840.0,512,512,0,1,0,0,0,0,1,0,0,0,0,0,0,794,0
CHARIOT17,0.0,0.0,0.0,['0.0'],fumitoshi ogata,9.0,EN,77350912.0,500,495,1,0,0,0,0,0,1,0,0,0,0,0,0,446,5
Logic - Thumb Puzzler,0.0,0.0,0.0,['0.0'],Hussain Mustafa,4.0,EN,85650432.0,512,512,0,0,0,0,0,0,1,0,1,0,0,0,0,563,0
Ludo Classic - SeaHorse Dice,0.0,0.0,0.0,['0.0'],Loi Le,4.0,EN,27781120.0,517,517,0,0,1,0,0,0,0,0,0,0,0,0,0,916,0
Go Cup Challenge,0.0,0.0,0.0,['0.0'],IMM Esporte e Entretenimento,12.0,"EN, PT",14223360.0,506,464,0,0,0,0,0,0,0,0,0,0,0,1,0,283,42
Sudoku Puzzle Daily,0.0,0.0,0.0,['0.0'],Yingying Ye,4.0,"EN, DE, JA, KO, RU, ZH, ZH",80447488.0,503,498,0,0,0,0,0,0,0,0,1,0,0,0,0,492,5
Roads Of Rome: 2,4.0,15.0,0.0,['5.99'],Qumaron,4.0,"EN, FR, DE, IT, RU, ES",289604608.0,343,254,0,0,0,0,0,0,1,0,0,0,1,0,0,1471,89
Bloons Attack TD - Fatal Raid,0.0,0.0,0.0,['0.0'],Luca Abatianni,12.0,EN,321722368.0,410,90,1,0,0,0,0,0,0,0,0,0,0,0,0,1666,320
Bubble Pop - Fun with Learn,0.0,0.0,0.0,['0.0'],Charmi Meghapara,4.0,EN,20920320.0,516,286,0,0,0,0,0,1,0,0,0,0,0,0,1,442,230
Onmyoji Arena,5.0,10362.0,0.0,"['9.99', '0.99', '4.99', '19.99', '49.99', '99.99']",NetEase Games,12.0,"EN, JA, KO, ZH, ZH",2212520960.0,334,-20,1,0,0,0,0,0,0,0,0,0,0,0,0,2982,354
3Q VL - Tam Qu\u1ed1c \u0110\u1ea9y T\u01b0\u1edbng,3.5,5.0,0.0,"['0.99', '6.99', '3.99', '12.99', '25.99', '64.99']",Tu Tran,12.0,ZH,609270784.0,437,399,0,0,0,0,0,0,0,0,0,1,0,0,0,2188,38
Dino War: Rise of Beasts,4.0,532.0,0.0,"['4.99', '0.99', '4.99', '19.99', '4.99', '0.99', '9.99', '0.99', '9.99', '19.99']",KingsGroup Holdings,12.0,EN,210612224.0,433,117,0,0,0,0,0,0,0,0,0,1,0,0,0,1911,316
Feudalia Conquest,0.0,0.0,0.0,['0.0'],Abba Games,4.0,EN,243178496.0,115,115,0,0,0,1,0,0,0,0,0,0,0,0,0,543,0
Cube Tumbler,0.0,0.0,0.0,['0.0'],1Place4Tech,4.0,EN,16633856.0,513,498,0,0,0,0,1,0,0,0,0,0,0,0,0,300,15
NM: Number Merge,0.0,0.0,0.0,['0.0'],Multiple Codes LLC,4.0,EN,59676672.0,513,503,0,0,0,0,0,0,1,0,1,0,0,0,0,76,10
HueBlast,0.0,0.0,0.0,['2.99'],ZenBanana LLP,4.0,EN,11030528.0,503,481,0,0,0,0,1,0,0,0,0,0,0,0,0,351,22
Shadowfire,0.0,0.0,0.0,['3.99'],Hart Designs,4.0,EN,79197184.0,270,29,0,1,0,0,0,0,1,0,0,0,0,0,0,1990,241
Lords.io Warfare,1.5,94.0,0.0,['0.0'],zakaria fathy,4.0,EN,50329600.0,515,515,1,0,0,0,0,0,0,0,0,0,0,0,1,301,0
Pressure!,5.0,6.0,0.0,"['0.99', '1.99', '2.99']","AISU Technologies, LLC",9.0,"EN, ES",191533056.0,503,181,0,0,0,0,0,0,1,0,1,0,0,0,0,1704,322
Math Quiz Puzzle,0.0,0.0,0.99,['0.0'],Basile Sountia,4.0,EN,6283264.0,516,329,0,0,0,0,0,1,0,0,1,0,0,0,0,605,187
Block Brain Test!,0.0,0.0,0.0,['0.0'],Nguyen Thi Loan,4.0,"ZH, DA, NL, EN, FI, FR, DE, EL, IT, JA, KO, MS, NB, PT, RU, ZH, ES, SV, TH, ZH, TR",15163392.0,515,515,0,0,0,0,1,0,1,0,0,0,0,0,0,562,0
BridgIt Game,0.0,0.0,0.0,['0.0'],Chee Wei Tan,4.0,EN,170128384.0,515,324,0,0,1,0,0,1,0,0,0,0,0,0,0,585,191
Flappy Fish 2018,0.0,0.0,0.0,['0.0'],Loi Le,4.0,EN,29456384.0,511,511,1,0,0,0,0,0,0,0,0,0,0,0,0,449,0
Hidden Empire - Death Scroll,0.0,0.0,0.0,['0.0'],wang kai,4.0,EN,42891264.0,515,515,0,0,0,0,0,0,1,0,1,0,0,0,0,1292,0
Can You Escape : World Wonders,0.0,0.0,0.0,['0.0'],Zongran Huang,4.0,"CS, DA, NL, EN, FR, DE, HE, IT, JA, KO, NB, PL, PT, RU, ZH, ES, SV, ZH, TR",139483136.0,512,512,0,0,0,0,0,0,1,0,1,0,0,0,0,903,0
Brain Distraction: Tricky Test,2.5,19.0,0.0,['0.0'],Craig Briggs,4.0,"ZH, EN, ZH",71601152.0,469,366,0,0,0,0,0,0,0,0,1,0,0,0,0,2093,103
Skyblock Island Survival Game,5.0,46.0,0.0,"['0.99', '4.99', '9.99']",Aeria Canada Studio Inc.,12.0,EN,358635520.0,497,158,1,0,0,0,0,0,1,0,0,0,0,0,0,977,339
GOLFR.,0.0,0.0,0.0,['0.0'],Kandolin Capital LLC,4.0,EN,45570048.0,480,163,0,0,0,0,1,0,1,0,0,0,0,0,0,335,317
Snake Candy.IO,3.0,44.0,0.0,['0.99'],"MagicSeven Co.,Ltd",4.0,EN,215159808.0,293,293,0,0,0,0,0,0,1,1,0,0,0,0,0,1548,0
Block Puzzle - Tower Mania Pro,0.0,0.0,0.0,['0.0'],Whalesoft Studio,4.0,EN,81990656.0,512,512,0,0,0,0,0,0,0,0,1,0,0,0,1,232,0
Lottery Life - Monopoly Wars,4.0,25.0,0.0,"['0.99', '0.99', '1.99', '0.99', '7.99', '3.99', '14.99']",Opposite Lock Entertainment,12.0,EN,388948992.0,415,187,0,0,0,0,0,0,0,0,0,0,1,0,1,1026,228
Wood Block Blast Puzzle Game,0.0,0.0,0.0,['0.0'],Nian Luo,4.0,EN,28968960.0,509,459,0,0,0,0,0,0,0,0,1,0,0,0,0,1147,50
Chocolate Bar\u2014Simulation Game,0.0,0.0,0.0,['0.0'],leng feng,4.0,"CS, NL, EN, FR, DE, IT, JA, KO, PL, PT, RU, ZH, ES, SV, ZH, TR",36919296.0,513,513,0,0,0,0,0,0,0,0,0,0,1,0,1,242,0
LogiTycoon - Transport Game,0.0,0.0,3.99,['0.0'],P.C. van Dieren,4.0,EN,27635712.0,505,79,0,0,0,0,0,0,0,0,0,0,1,0,0,1338,426
Sniper Shoot Crime,0.0,0.0,0.0,['0.0'],BUI THI HANG,17.0,EN,211623936.0,512,512,0,1,0,0,0,0,1,0,0,0,0,0,0,556,0
Last Penguins,0.0,0.0,0.0,"['0.99', '0.99', '0.99', '0.99', '1.99', '1.99', '1.99']",Glaciwaker Enterainment Inc,4.0,EN,413835264.0,475,442,0,0,0,0,0,0,0,0,1,0,0,0,0,2377,33
Divinity Defense VR,0.0,0.0,0.99,['0.0'],3divi,9.0,EN,195095552.0,510,510,0,0,0,0,1,0,1,0,0,0,0,0,0,946,0
Futsal Championship - Soccer,4.0,14.0,0.0,"['3.99', '0.99', '4.99', '1.99']",Ludei,4.0,"CA, NL, EN, FR, DE, EL, HU, ID, IT, JA, KO, MS, PL, PT, RO, RU, ZH, ES, SV, ZH, TR, UK",99791872.0,497,319,0,0,1,0,0,0,0,0,0,0,0,1,0,1461,178
Lightning Ride,0.0,0.0,0.0,['1.99'],Jason Cowles,4.0,EN,116372480.0,504,504,0,0,0,0,1,0,1,0,0,0,0,0,0,141,0
Bitcoin Price Guess Quiz Game,0.0,0.0,0.0,['0.0'],Jan Brelje,4.0,EN,5337088.0,511,511,0,0,0,0,0,0,0,0,0,0,0,0,2,95,0
Puppy Paw Rescue : Funny Dogs,0.0,0.0,0.0,['0.0'],BENABBI Oussama,4.0,EN,127515648.0,421,421,0,0,0,0,0,0,1,0,1,0,0,0,0,380,0
Solitaire #1 Card Game,4.5,322.0,0.0,['1.99'],Cider Software LLC,4.0,EN,112353280.0,502,304,0,0,0,1,0,0,1,0,0,0,0,0,0,738,198
Tun It,0.0,0.0,0.0,['0.0'],Orthors LTD,4.0,EN,1353287680.0,505,505,0,0,0,0,0,0,1,0,1,0,0,0,0,326,0
Maffia FPS - Strike Shoot,0.0,0.0,0.0,['0.0'],Nguyen Thi Loan,17.0,EN,206639104.0,511,511,0,0,0,0,0,0,1,0,0,1,0,0,0,652,0
Penguins Gotta Eat,0.0,0.0,0.0,['0.0'],Brian Coutino,9.0,EN,50818048.0,399,399,0,0,0,0,1,0,1,0,0,0,0,0,0,1165,0
Penguins Gotta Eat (Full Ed),0.0,0.0,2.99,['0.0'],Brian Coutino,9.0,EN,64834560.0,397,397,0,0,0,0,1,0,1,0,0,0,0,0,0,1297,0
Bubble Blow.,0.0,0.0,0.0,['0.0'],Mobi2Fun Mobile Entertainment Pvt Ltd,4.0,EN,57844736.0,512,269,0,0,0,0,1,0,0,0,0,0,0,0,0,241,243
Think Block,0.0,0.0,1.99,['0.0'],Harry Tahir,4.0,EN,56735744.0,510,493,0,0,0,0,0,0,0,0,1,0,0,0,0,1196,17
Pure Minesweeper,0.0,0.0,0.0,['0.49'],Evgeny Dementiev,4.0,EN,7617536.0,506,454,0,0,0,0,0,0,0,0,1,0,0,0,0,7088,52
Colonial Tycoon,3.5,6.0,0.0,['1.99'],Brandon Stecklein,4.0,EN,114340864.0,511,148,0,0,0,0,0,0,0,0,0,0,1,0,0,797,363
Epic Tank Battlefield War,0.0,0.0,0.0,['0.0'],Marina Knyazeva,12.0,EN,149770240.0,489,489,0,0,0,0,0,0,0,0,0,0,0,0,0,1899,0
Great Magician - Defense,0.0,0.0,0.0,['0.99'],Changchao Han,4.0,"AR, EN, JA, KO, RU, ZH, ZH, TR",166757376.0,505,126,0,0,0,0,0,0,1,0,1,0,0,0,0,216,379
Unseen Forces,4.5,8.0,0.0,['0.0'],Codeverse,4.0,EN,10045440.0,509,509,1,0,0,0,0,0,0,0,0,0,0,0,0,270,0
Water Pipeline Puzzle,0.0,0.0,0.0,"['0.99', '2.99', '8.99', '24.99']",KE HSI LIN,4.0,"EN, ZH, ZH",31670272.0,506,381,0,0,0,0,0,0,0,0,1,0,0,0,0,271,125
HDFC Life Game,0.0,0.0,0.0,['0.0'],HDFC Life Insurance Company Limited,4.0,EN,89912320.0,506,506,0,0,0,0,0,1,0,0,0,0,0,0,0,1490,0
Zombie Bunny,5.0,10.0,0.0,"['3.99', '3.99', '0.99']",Maurizio De Marco,9.0,EN,274002944.0,509,486,0,0,0,0,1,0,0,0,0,0,0,0,0,548,23
Zombie Z Kill - Survival Shoot,0.0,0.0,0.0,['0.0'],Vu Huu Xuyen,17.0,EN,229924864.0,510,510,0,1,0,0,0,0,1,0,0,0,0,0,0,494,0
Hero Sniper Z Shoot,0.0,0.0,0.0,['0.0'],Nguyen Dang Quynh,17.0,EN,150798336.0,455,455,0,0,0,0,0,0,1,0,0,1,0,0,0,529,0
Shooting Dinosaur - Real Fores,0.0,0.0,0.0,['0.0'],Nguyen Thuy Vuong,17.0,EN,170999808.0,509,509,0,1,0,0,0,0,1,0,0,0,0,0,0,490,0
Zombie World - Shooter Hero,0.0,0.0,0.0,['0.0'],DO THI THUY,17.0,EN,281395200.0,509,509,0,1,0,0,0,0,1,0,0,0,0,0,0,529,0
River Bridge Builder Construct,0.0,0.0,0.0,['0.0'],Gulfam Asghar,4.0,EN,197977088.0,339,339,0,0,0,0,0,0,1,0,0,0,1,0,0,2652,0
USA Cargo Truck Simulator,0.0,0.0,0.0,['0.0'],Muhammad Asif,4.0,EN,114827264.0,496,120,0,0,0,0,0,0,1,0,0,0,1,0,0,561,376
Sea Warriors,4.0,126.0,0.0,"['1.99', '0.99', '1.99', '0.99', '0.99']",AppsCorp O\xdc,4.0,EN,377682944.0,496,303,0,1,0,0,0,0,0,0,0,0,0,0,0,1128,193
Array - A TicTacToe Game,0.0,0.0,0.0,['0.0'],Jussi Ruuskanen,4.0,EN,7916544.0,509,509,0,0,1,0,0,0,1,0,0,0,0,0,0,469,0
Snakes VS You,0.0,0.0,0.0,['0.0'],Henrique Silva,4.0,EN,159100928.0,437,-27,0,0,0,0,1,0,1,0,0,0,0,0,0,417,464
Tower Builder Legend,0.0,0.0,0.0,['0.0'],Ismail rabii,4.0,EN,150153216.0,508,508,0,0,0,0,1,0,0,0,0,0,0,0,0,1489,0
Tapo Dots,0.0,0.0,0.0,['0.99'],Nicholas Arduini,4.0,EN,38134784.0,452,448,0,0,0,0,1,0,0,0,0,0,0,0,0,338,4
Tic-Tac Emoji,5.0,7.0,0.0,['0.0'],Aashir Farooqi,4.0,EN,10073088.0,508,508,0,0,1,0,0,0,0,0,0,0,0,0,0,560,0
HexaWorld,0.0,0.0,0.0,"['4.99', '9.99', '19.99', '30.99', '49.99']",Carlos Flores Salas,4.0,EN,208623616.0,507,390,0,0,0,0,0,0,1,0,1,0,0,0,0,1052,117
City Frontline War Commandos,0.0,0.0,0.0,['0.0'],Vu Hoang Anh,17.0,EN,91410432.0,509,509,0,0,0,0,0,0,1,0,0,1,0,0,0,458,0
Vikings Mania: \u0633\u064a\u062f \u0627\u0644\u062a\u0646\u064a\u0646,0.0,0.0,0.0,['0.99'],DILON Games,9.0,"AR, BN, BG, CA, ZH, HR, CS, DA, NL, EN, FI, FR, DE, EL, GU, HE, HI, HU, ID, IT, JA, KN, KO, LV, MS, ML, MR, NB, FA, PL, PT, PA, RO, RU, ZH, SK, SL, ES, SV, TA, TE, TH, ZH, TR, UK, VI",108195840.0,478,443,0,0,0,0,0,0,0,0,0,0,1,0,0,9017,35
Master Stuntman Bike,0.0,0.0,0.0,['0.0'],NGO HAI YEN,4.0,EN,112250880.0,508,508,0,0,0,0,0,0,1,0,0,0,0,0,1,407,0
Will it Crush?,4.5,39985.0,0.0,"['2.99', '2.99', '4.99', '9.99', '1.99', '19.99', '49.99', '99.99']",Voodoo,12.0,"EN, JA, RU, ZH",31458304.0,508,210,0,0,0,0,0,0,1,0,0,0,1,0,0,248,298
Zombie Survival: Endless Arena,3.0,12.0,0.0,['2.99'],Kerem Korkmaz,12.0,EN,152097792.0,501,492,1,0,0,0,0,0,0,0,0,0,0,0,0,857,9
Pixel TD,0.0,0.0,1.99,['0.0'],Alexander Kolosov,4.0,EN,57214976.0,502,489,0,1,0,0,0,0,0,0,0,0,0,0,0,627,13
Drop my box,0.0,0.0,0.0,['0.0'],Alexei Yanin,4.0,EN,151685120.0,497,406,0,0,0,0,0,0,0,0,0,0,0,0,1,445,91
Lord of Stage,0.0,0.0,0.0,"['0.99', '1.99', '4.99', '9.99', '19.99', '49.99', '99.99', '0.99', '1.99', '4.99']",Game4ten Corporation,12.0,EN,208850944.0,334,235,0,0,0,0,0,0,1,0,0,1,0,0,0,1639,99
Energy Empire,0.0,0.0,0.0,['0.0'],Gregory Nagel,4.0,EN,209208320.0,486,456,0,0,0,0,0,0,0,0,0,0,0,0,0,572,30
Picture Snap,0.0,0.0,0.0,['0.0'],Lee Gray,4.0,EN,24159232.0,312,44,0,0,0,0,0,0,1,0,1,0,0,0,0,608,268
Difly.io,1.5,109.0,0.0,['0.0'],zakaria fathy,4.0,EN,115011584.0,506,506,1,0,0,0,0,0,1,0,0,0,0,0,0,308,0
ConnectFour,0.0,0.0,0.99,['0.0'],Elias Christensen,4.0,EN,9441280.0,459,459,0,0,0,0,0,0,0,0,1,0,0,0,0,55,0
Smash Math,0.0,0.0,0.0,['0.0'],Squiggly Shark LLC,4.0,EN,17249280.0,506,505,0,0,0,0,0,1,0,0,1,0,0,0,0,349,1
Extreme Mega Ramp Stunts,0.0,0.0,0.0,['0.0'],NGUYEN THI TUYEN,4.0,EN,335314944.0,506,506,0,0,0,0,0,0,1,0,0,0,0,1,0,675,0
Survival Grounds,0.0,0.0,0.0,"['9.99', '19.99']",Games 4 Teens,12.0,"EN, FR, DE, IT, JA, KO, PT, RU, ZH, ES, ZH",200419328.0,340,184,1,0,0,0,0,0,1,0,0,0,0,0,0,777,156
Triangle Trap,0.0,0.0,0.0,['1.99'],Andrey Spencer,4.0,EN,14703616.0,502,498,0,0,0,0,0,0,1,0,1,0,0,0,0,358,4
Shooting Commando Warfare,0.0,0.0,0.0,['0.0'],BUI THI THUY DUNG,17.0,EN,252014592.0,506,506,1,0,0,0,0,0,1,0,0,0,0,0,0,531,0
Army Assassin Sniper,0.0,0.0,0.0,['0.0'],PHAM THI THU,17.0,EN,247070720.0,505,505,0,0,0,0,1,0,1,0,0,0,0,0,0,451,0
